Transaction_ID,Customer_ID,Transaction_Date,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Spent,Payment_Method,Customer_Satisfaction,Month_Year,Age_Group
TX100624,CUST1188,2025-10-04,46.0,Female,Electronics,4.0,1211.27,4845.08,GPay,2,2025-10,36-50
TX100551,CUST1129,2026-04-17,59.0,Male,Electronics,4.0,1495.9,5983.6,Credit Card,5,2026-04,51-65
TX100732,CUST1060,2025-08-05,26.0,Unknown,Unknown,1.0,1248.36,1248.36,GPay,1,2025-08,26-35
TX100914,CUST1058,2025-10-22,66.0,Other,Clothing,3.0,65.06,195.18,GPay,5,2025-10,65+
TX101136,CUST1071,2026-02-21,28.0,Female,Books,3.0,11.31,33.93,GPay,4,2026-02,26-35
TX100617,CUST1160,2025-12-09,72.0,Female,Home & Kitchen,1.0,21.93,21.93,Debit Card,4,2025-12,65+
TX100657,CUST1095,2025-10-17,33.0,Female,Home & Kitchen,5.0,163.23,816.15,Debit Card,2,2025-10,26-35
TX100939,CUST1051,2026-01-18,30.0,Male,Home & Kitchen,5.0,406.13,2030.65,GPay,5,2026-01,26-35
TX100564,CUST1175,2025-09-22,64.0,Female,Clothing,1.0,62.14,62.14,Cash,1,2025-09,51-65
TX100192,CUST1075,2026-02-07,46.0,Other,Beauty,4.0,160.98,643.92,Debit Card,5,2026-02,36-50
TX100174,CUST1020,2026-02-07,36.0,Male,Electronics,3.0,650.47,1951.41,GPay,4,2026-02,36-50
TX100333,CUST1083,2026-05-14,63.0,Other,Beauty,2.0,98.42,196.84,Credit Card,5,2026-05,51-65
TX100837,CUST1067,2026-02-14,58.0,Female,Electronics,3.0,913.4,2740.2,Cash,1,2026-02,51-65
TX100405,CUST1131,2025-12-30,59.0,Female,Electronics,1.0,1052.26,1052.26,GPay,5,2025-12,51-65
TX100088,CUST1126,2025-12-29,39.0,Female,Electronics,5.0,874.9,4374.5,Cash,2,2025-12,36-50
TX100660,CUST1155,2025-03-03,46.0,Female,Books,1.0,18.42,18.42,Cash,2,2025-03,36-50
TX100200,CUST1184,2026-02-23,64.0,Other,Beauty,4.0,12.31,49.24,Credit Card,3,2026-02,51-65
TX100705,CUST1162,2025-09-24,57.0,Other,Electronics,4.0,661.44,2645.76,Credit Card,5,2025-09,51-65
TX100584,CUST1134,2025-06-05,55.0,Male,Electronics,1.0,310.71,310.71,GPay,5,2025-06,51-65
TX100012,CUST1015,2025-10-24,21.0,Other,Beauty,1.0,122.25,122.25,GPay,5,2025-10,18-25
TX101013,CUST1100,2025-10-24,20.0,Unknown,Clothing,1.0,78.2,78.2,Debit Card,1,2025-10,18-25
TX100708,CUST1190,2025-06-19,61.0,Other,Beauty,1.0,91.3,91.3,Cash,5,2025-06,51-65
TX100851,CUST1151,2025-06-11,64.0,Male,Books,3.0,25.14,75.42,Debit Card,5,2025-06,51-65
TX100528,CUST1188,2025-04-04,50.0,Male,Books,2.0,27.89,55.78,Cash,5,2025-04,36-50
TX100446,CUST1053,2025-10-25,46.0,Other,Books,4.0,13.33,53.32,GPay,2,2025-10,36-50
TX100443,CUST1099,2025-10-15,18.0,Male,Beauty,5.0,57.7,288.5,Credit Card,5,2025-10,18-25
TX100436,CUST1127,2026-02-14,67.0,Other,Unknown,1.0,1193.22,1193.22,GPay,3,2026-02,65+
TX100189,CUST1011,2026-02-14,52.0,Male,Home & Kitchen,3.0,405.75,1217.25,Unknown,5,2026-02,51-65
TX100163,CUST1042,2026-02-14,61.0,Other,Electronics,1.0,909.69,909.69,Debit Card,5,2026-02,51-65
TX101033,CUST1152,2025-08-07,42.0,Other,Clothing,1.0,27.79,27.79,Cash,5,2025-08,36-50
TX101138,CUST1083,2025-01-02,64.0,Male,Home & Kitchen,2.0,247.05,494.1,GPay,3,2025-01,51-65
TX101121,CUST1139,2025-11-16,47.0,Female,Books,5.0,18.61,93.05,Cash,5,2025-11,36-50
TX100942,CUST1041,2025-04-13,52.0,Other,Clothing,1.0,68.12,68.12,Unknown,4,2025-04,51-65
TX100427,CUST1145,2025-12-03,70.0,Female,Beauty,1.0,110.04,110.04,Credit Card,5,2025-12,65+
TX100180,CUST1141,2025-09-25,46.0,Other,Electronics,2.0,198.7,397.4,GPay,4,2025-09,36-50
TX101083,CUST1125,2025-09-25,46.0,Male,Beauty,3.0,174.21,522.63,GPay,1,2025-09,36-50
TX100733,CUST1095,2025-06-16,46.0,Other,Home & Kitchen,2.0,214.03,428.06,Cash,1,2025-06,36-50
TX100886,CUST1149,2025-05-27,45.0,Male,Clothing,3.0,10.94,32.82,GPay,4,2025-05,36-50
TX100484,CUST1044,2025-05-27,52.0,Unknown,Electronics,3.0,131.06,393.18,Debit Card,2,2025-05,51-65
TX100838,CUST1045,2025-05-27,74.0,Other,Clothing,4.0,13.05,52.2,Unknown,5,2025-05,65+
TX100816,CUST1112,2025-04-04,46.0,Female,Electronics,1.0,795.3,795.3,Cash,4,2025-04,36-50
TX101039,CUST1151,2025-10-29,57.0,Unknown,Beauty,4.0,60.79,243.16,Debit Card,2,2025-10,51-65
TX101132,CUST1069,2026-01-15,39.0,Male,Electronics,1.0,795.3,795.3,Debit Card,1,2026-01,36-50
TX100202,CUST1117,2025-11-02,24.0,Other,Clothing,5.0,75.98,379.9,Credit Card,5,2025-11,18-25
TX100981,CUST1115,2025-12-22,46.0,Female,Books,5.0,21.22,106.1,Debit Card,3,2025-12,36-50
TX100995,CUST1132,2025-08-17,46.0,Unknown,Beauty,1.0,103.4,103.4,Debit Card,5,2025-08,36-50
TX100831,CUST1194,2025-08-17,26.0,Other,Beauty,5.0,191.63,958.15,GPay,4,2025-08,26-35
TX100213,CUST1176,2025-08-17,18.0,Male,Home & Kitchen,3.0,96.41,289.23,Unknown,4,2025-08,18-25
TX100059,CUST1114,2025-01-08,45.0,Other,Beauty,2.0,83.89,167.78,GPay,3,2025-01,36-50
TX100730,CUST1044,2026-01-13,61.0,Female,Clothing,1.0,57.27,57.27,Debit Card,5,2026-01,51-65
TX100836,CUST1084,2026-02-09,37.0,Female,Home & Kitchen,3.0,214.03,642.09,Credit Card,3,2026-02,36-50
TX100972,CUST1046,2025-09-24,70.0,Female,Electronics,1.0,959.22,959.22,Debit Card,1,2025-09,65+
TX100477,CUST1050,2025-11-07,27.0,Female,Electronics,1.0,795.3,795.3,Credit Card,3,2025-11,26-35
TX100865,CUST1082,2025-11-07,26.0,Female,Books,4.0,21.2,84.8,Cash,2,2025-11,26-35
TX100287,CUST1143,2025-11-07,73.0,Other,Clothing,1.0,97.63,97.63,GPay,3,2025-11,65+
TX100632,CUST1177,2025-11-07,46.0,Female,Clothing,3.0,107.01,321.03,Debit Card,5,2025-11,36-50
TX100256,CUST1144,2026-02-17,36.0,Male,Beauty,1.0,139.68,139.68,Credit Card,3,2026-02,36-50
TX100194,CUST1014,2026-03-12,60.0,Male,Books,2.0,9.5,19.0,Debit Card,5,2026-03,51-65
TX100286,CUST1073,2025-02-08,26.0,Other,Books,5.0,36.13,180.65,Credit Card,1,2025-02,26-35
TX101152,CUST1173,2026-04-30,46.0,Other,Clothing,2.0,62.14,124.28,Credit Card,5,2026-04,36-50
TX101032,CUST1087,2025-05-26,46.0,Other,Beauty,2.0,127.77,255.54,Debit Card,2,2025-05,36-50
TX100918,CUST1018,2025-05-14,62.0,Female,Clothing,2.0,42.63,85.26,Unknown,2,2025-05,51-65
TX101129,CUST1186,2026-03-15,31.0,Unknown,Books,1.0,25.14,25.14,GPay,5,2026-03,26-35
TX101019,CUST1129,2026-03-10,21.0,Male,Books,2.0,45.21,90.42,Credit Card,3,2026-03,18-25
TX100887,CUST1031,2025-02-15,60.0,Other,Unknown,2.0,170.09,340.18,Credit Card,5,2025-02,51-65
TX100501,CUST1025,2025-05-07,46.0,Male,Clothing,5.0,38.63,193.15,Credit Card,1,2025-05,36-50
TX100435,CUST1042,2025-03-13,73.0,Male,Clothing,3.0,109.11,327.33,Debit Card,5,2025-03,65+
TX101075,CUST1040,2026-01-23,46.0,Male,Home & Kitchen,2.0,214.03,428.06,Debit Card,1,2026-01,36-50
TX100075,CUST1168,2025-06-19,43.0,Female,Unknown,3.0,1387.98,4163.94,Cash,5,2025-06,36-50
TX100151,CUST1033,2025-06-19,46.0,Other,Unknown,1.0,1406.3,1406.3,Debit Card,1,2025-06,36-50
TX101092,CUST1017,2025-07-07,30.0,Male,Electronics,1.0,487.73,487.73,Debit Card,3,2025-07,26-35
TX100712,CUST1043,2026-04-03,46.0,Unknown,Clothing,4.0,21.83,87.32,Debit Card,5,2026-04,36-50
TX101108,CUST1160,2025-05-18,61.0,Male,Books,1.0,7.28,7.28,Credit Card,1,2025-05,51-65
TX100938,CUST1115,2025-03-20,46.0,Other,Beauty,5.0,11.82,59.1,GPay,3,2025-03,36-50
TX100526,CUST1108,2025-09-16,46.0,Female,Books,4.0,38.43,153.72,GPay,5,2025-09,36-50
TX100621,CUST1138,2025-09-16,24.0,Other,Beauty,5.0,168.63,843.15,Credit Card,4,2025-09,18-25
TX101065,CUST1175,2026-02-25,65.0,Other,Clothing,5.0,12.04,60.2,GPay,3,2026-02,51-65
TX100879,CUST1081,2025-10-19,63.0,Female,Electronics,5.0,811.77,4058.85,Cash,5,2025-10,51-65
TX100281,CUST1015,2025-11-20,46.0,Female,Clothing,1.0,31.01,31.01,Cash,5,2025-11,36-50
TX100169,CUST1196,2026-02-04,43.0,Female,Beauty,1.0,179.27,179.27,Credit Card,3,2026-02,36-50
TX101049,CUST1198,2025-10-02,26.0,Other,Books,4.0,38.03,152.12,Unknown,2,2025-10,26-35
TX100051,CUST1114,2025-08-16,46.0,Other,Home & Kitchen,1.0,54.88,54.88,Unknown,2,2025-08,36-50
TX100349,CUST1078,2025-05-01,74.0,Other,Beauty,3.0,90.68,272.04,Debit Card,1,2025-05,65+
TX100807,CUST1027,2025-03-08,46.0,Female,Clothing,1.0,14.07,14.07,Credit Card,3,2025-03,36-50
TX100856,CUST1086,2025-09-19,63.0,Other,Books,1.0,9.35,9.35,Credit Card,5,2025-09,51-65
TX101178,CUST1072,2025-01-11,74.0,Other,Electronics,2.0,908.35,1816.7,Cash,5,2025-01,65+
TX100182,CUST1027,2025-07-18,74.0,Other,Home & Kitchen,1.0,211.99,211.99,Debit Card,3,2025-07,65+
TX100870,CUST1013,2025-07-18,46.0,Other,Home & Kitchen,1.0,201.36,201.36,Credit Card,5,2025-07,36-50
TX100855,CUST1061,2025-03-06,46.0,Other,Clothing,1.0,70.86,70.86,GPay,3,2025-03,36-50
TX101111,CUST1151,2025-11-10,72.0,Male,Beauty,2.0,168.61,337.22,Credit Card,1,2025-11,65+
TX101197,CUST1073,2025-02-01,75.0,Male,Clothing,2.0,62.5,125.0,Credit Card,4,2025-02,65+
TX100538,CUST1085,2025-07-31,46.0,Other,Books,3.0,6.09,18.27,Credit Card,2,2025-07,36-50
TX101144,CUST1037,2025-01-10,46.0,Other,Clothing,3.0,62.14,186.42,Debit Card,1,2025-01,36-50
TX100472,CUST1173,2025-01-10,27.0,Other,Home & Kitchen,1.0,214.03,214.03,Credit Card,4,2025-01,26-35
TX100104,CUST1063,2025-05-11,46.0,Other,Books,1.0,44.31,44.31,GPay,3,2025-05,36-50
TX100369,CUST1138,2025-01-16,70.0,Other,Electronics,2.0,677.97,1355.94,Debit Card,5,2025-01,65+
TX100133,CUST1023,2026-05-04,42.0,Female,Clothing,2.0,70.87,141.74,Credit Card,5,2026-05,36-50
TX100688,CUST1178,2025-10-14,26.0,Male,Unknown,3.0,1402.56,4207.68,Debit Card,3,2025-10,26-35
TX100473,CUST1187,2025-03-30,32.0,Male,Beauty,3.0,168.77,506.31,Credit Card,5,2025-03,26-35
TX101079,CUST1010,2025-06-11,40.0,Other,Electronics,4.0,405.65,1622.6,GPay,4,2025-06,36-50
TX100356,CUST1029,2026-01-10,40.0,Other,Beauty,3.0,196.73,590.19,GPay,5,2026-01,36-50
TX100092,CUST1070,2026-04-23,65.0,Male,Beauty,1.0,27.24,27.24,GPay,5,2026-04,51-65
TX101089,CUST1167,2026-02-27,52.0,Male,Books,3.0,25.14,75.42,Debit Card,3,2026-02,51-65
TX100635,CUST1059,2025-01-20,22.0,Other,Clothing,1.0,82.92,82.92,Credit Card,5,2025-01,18-25
TX100008,CUST1156,2025-08-05,30.0,Female,Beauty,2.0,20.29,40.58,Credit Card,1,2025-08,26-35
TX101068,CUST1033,2025-04-29,56.0,Other,Electronics,3.0,859.08,2577.24,GPay,5,2025-04,51-65
TX100909,CUST1012,2025-03-23,67.0,Female,Unknown,3.0,730.31,2190.93,Cash,5,2025-03,65+
TX100136,CUST1040,2025-10-02,59.0,Male,Clothing,4.0,22.76,91.04,GPay,2,2025-10,51-65
TX101126,CUST1162,2025-01-22,75.0,Male,Beauty,2.0,107.18,214.36,Debit Card,1,2025-01,65+
TX101078,CUST1178,2026-03-05,56.0,Female,Unknown,2.0,1442.3,2884.6,Debit Card,3,2026-03,51-65
TX100108,CUST1018,2025-12-29,21.0,Other,Books,5.0,23.51,117.55,Debit Card,4,2025-12,18-25
TX100078,CUST1094,2025-07-23,46.0,Female,Beauty,3.0,143.18,429.54,Cash,1,2025-07,36-50
TX101128,CUST1150,2025-11-24,52.0,Male,Home & Kitchen,5.0,141.99,709.95,Credit Card,4,2025-11,51-65
TX100120,CUST1090,2025-09-06,40.0,Female,Home & Kitchen,1.0,24.82,24.82,GPay,2,2025-09,36-50
TX100184,CUST1074,2026-03-26,42.0,Other,Clothing,2.0,102.33,204.66,Credit Card,1,2026-03,36-50
TX100027,CUST1052,2026-03-06,60.0,Male,Home & Kitchen,1.0,353.34,353.34,Debit Card,4,2026-03,51-65
TX100412,CUST1084,2025-12-14,57.0,Female,Unknown,1.0,1359.7,1359.7,GPay,5,2025-12,51-65
TX100782,CUST1184,2025-12-14,56.0,Other,Electronics,4.0,946.58,3786.32,Cash,2,2025-12,51-65
TX100445,CUST1076,2025-06-16,32.0,Female,Electronics,4.0,1419.57,5678.28,GPay,3,2025-06,26-35
TX100862,CUST1059,2026-02-20,44.0,Other,Books,3.0,17.56,52.68,Credit Card,5,2026-02,36-50
TX100934,CUST1195,2026-03-12,65.0,Male,Electronics,1.0,1425.64,1425.64,Credit Card,4,2026-03,51-65
TX100406,CUST1170,2026-03-07,63.0,Unknown,Electronics,2.0,1248.03,2496.06,Unknown,5,2026-03,51-65
TX100117,CUST1052,2025-10-31,64.0,Other,Home & Kitchen,4.0,307.75,1231.0,GPay,1,2025-10,51-65
TX100416,CUST1049,2026-03-10,61.0,Unknown,Beauty,4.0,9.76,39.04,Debit Card,4,2026-03,51-65
TX100821,CUST1157,2025-08-17,46.0,Other,Books,5.0,42.99,214.95,Credit Card,5,2025-08,36-50
TX101015,CUST1060,2025-12-08,23.0,Female,Home & Kitchen,2.0,228.4,456.8,Credit Card,5,2025-12,18-25
TX100294,CUST1189,2025-12-08,46.0,Female,Home & Kitchen,1.0,258.93,258.93,Credit Card,5,2025-12,36-50
TX100574,CUST1101,2025-04-26,46.0,Male,Beauty,2.0,139.2,278.4,Cash,1,2025-04,36-50
TX100693,CUST1155,2025-10-20,27.0,Other,Clothing,5.0,11.92,59.6,Debit Card,2,2025-10,26-35
TX100050,CUST1030,2025-03-13,24.0,Other,Home & Kitchen,2.0,400.15,800.3,Debit Card,2,2025-03,18-25
TX101143,CUST1111,2026-03-24,62.0,Female,Electronics,2.0,60.42,120.84,Debit Card,5,2026-03,51-65
TX100655,CUST1121,2025-03-18,28.0,Other,Books,4.0,24.58,98.32,Debit Card,3,2025-03,26-35
TX100773,CUST1036,2026-01-07,56.0,Male,Books,4.0,25.14,100.56,Unknown,3,2026-01,51-65
TX100623,CUST1080,2025-10-03,69.0,Female,Beauty,5.0,18.17,90.85,Credit Card,2,2025-10,65+
TX100177,CUST1025,2025-08-10,61.0,Male,Beauty,2.0,105.07,210.14,Cash,3,2025-08,51-65
TX100102,CUST1139,2025-04-22,70.0,Unknown,Home & Kitchen,2.0,443.78,887.56,GPay,1,2025-04,65+
TX100802,CUST1085,2025-05-07,49.0,Male,Home & Kitchen,5.0,426.42,2132.1,Credit Card,4,2025-05,36-50
TX101119,CUST1006,2026-04-23,64.0,Other,Beauty,1.0,196.29,196.29,Credit Card,4,2026-04,51-65
TX100043,CUST1168,2026-05-12,46.0,Female,Beauty,1.0,145.99,145.99,GPay,5,2026-05,36-50
TX100071,CUST1036,2025-01-20,26.0,Female,Electronics,2.0,832.23,1664.46,Debit Card,1,2025-01,26-35
TX100081,CUST1032,2025-09-23,63.0,Other,Home & Kitchen,5.0,134.39,671.95,GPay,5,2025-09,51-65
TX100006,CUST1136,2025-09-23,52.0,Other,Books,3.0,48.73,146.19,Debit Card,2,2025-09,51-65
TX100264,CUST1029,2025-06-29,40.0,Male,Electronics,1.0,1192.8,1192.8,GPay,4,2025-06,36-50
TX101021,CUST1156,2025-01-27,34.0,Other,Clothing,3.0,95.82,287.46,Credit Card,5,2025-01,26-35
TX100341,CUST1011,2025-09-20,63.0,Female,Beauty,4.0,23.2,92.8,Unknown,5,2025-09,51-65
TX100541,CUST1196,2025-10-07,19.0,Male,Beauty,3.0,35.6,106.8,GPay,1,2025-10,18-25
TX100683,CUST1130,2025-10-07,28.0,Male,Beauty,4.0,20.83,83.32,Credit Card,3,2025-10,26-35
TX101104,CUST1081,2026-02-21,69.0,Male,Books,2.0,25.14,50.28,GPay,5,2026-02,65+
TX100805,CUST1006,2026-02-03,64.0,Unknown,Electronics,3.0,987.56,2962.68,GPay,4,2026-02,51-65
TX100636,CUST1065,2026-04-17,46.0,Male,Clothing,3.0,82.38,247.14,Debit Card,5,2026-04,36-50
TX101062,CUST1011,2025-08-17,20.0,Male,Clothing,4.0,70.53,282.12,Debit Card,1,2025-08,18-25
TX100300,CUST1040,2025-08-17,36.0,Female,Beauty,5.0,73.03,365.15,Credit Card,5,2025-08,36-50
TX100867,CUST1037,2025-08-17,62.0,Other,Beauty,1.0,106.125,106.12,Credit Card,2,2025-08,51-65
TX100835,CUST1153,2025-12-02,51.0,Unknown,Home & Kitchen,1.0,391.35,391.35,Cash,1,2025-12,51-65
TX100285,CUST1017,2025-03-03,41.0,Female,Unknown,5.0,576.67,2883.35,GPay,5,2025-03,36-50
TX101014,CUST1003,2025-06-04,22.0,Female,Electronics,5.0,724.88,3624.4,Unknown,2,2025-06,18-25
TX100188,CUST1134,2025-02-04,23.0,Male,Home & Kitchen,1.0,214.03,214.03,Cash,5,2025-02,18-25
TX100426,CUST1092,2025-05-23,34.0,Other,Electronics,2.0,813.14,1626.28,Unknown,3,2025-05,26-35
TX100047,CUST1163,2025-04-08,60.0,Male,Electronics,1.0,877.77,877.77,Cash,5,2025-04,51-65
TX100320,CUST1087,2025-12-09,57.0,Female,Electronics,1.0,460.03,460.03,Credit Card,3,2025-12,51-65
TX100492,CUST1129,2025-03-27,65.0,Female,Unknown,3.0,559.15,1677.45,Cash,5,2025-03,51-65
TX101186,CUST1179,2025-03-18,34.0,Other,Books,2.0,48.69,97.38,Cash,4,2025-03,26-35
TX100794,CUST1096,2025-11-24,33.0,Male,Electronics,3.0,731.18,2193.54,GPay,3,2025-11,26-35
TX100847,CUST1151,2025-09-28,46.0,Female,Clothing,4.0,84.91,339.64,Cash,3,2025-09,36-50
TX101035,CUST1151,2025-03-09,24.0,Male,Books,2.0,35.05,70.1,GPay,5,2025-03,18-25
TX100497,CUST1153,2025-06-09,46.0,Male,Beauty,1.0,106.125,106.12,Cash,4,2025-06,36-50
TX100788,CUST1166,2025-06-09,38.0,Other,Clothing,5.0,23.2,116.0,Credit Card,2,2025-06,36-50
TX100517,CUST1009,2025-10-05,75.0,Female,Electronics,5.0,662.43,3312.15,Credit Card,3,2025-10,65+
TX100187,CUST1068,2025-03-08,47.0,Male,Home & Kitchen,5.0,381.77,1908.85,Credit Card,2,2025-03,36-50
TX101168,CUST1038,2025-04-03,35.0,Male,Beauty,1.0,8.25,8.25,Cash,2,2025-04,26-35
TX100967,CUST1096,2025-02-15,52.0,Other,Unknown,3.0,308.84,926.52,Credit Card,1,2025-02,51-65
TX100826,CUST1143,2025-04-25,47.0,Other,Clothing,5.0,111.88,559.4,Cash,3,2025-04,36-50
TX101169,CUST1096,2026-04-01,60.0,Female,Books,5.0,25.14,125.7,Credit Card,5,2026-04,51-65
TX100581,CUST1104,2025-09-02,27.0,Other,Books,5.0,26.69,133.45,Credit Card,2,2025-09,26-35
TX100221,CUST1134,2026-02-22,62.0,Unknown,Books,1.0,29.67,29.67,GPay,2,2026-02,51-65
TX100383,CUST1054,2025-04-23,37.0,Female,Home & Kitchen,2.0,341.96,683.92,Credit Card,3,2025-04,36-50
TX100183,CUST1183,2026-01-13,63.0,Female,Unknown,3.0,1071.32,3213.96,Cash,5,2026-01,51-65
TX101008,CUST1185,2025-09-17,58.0,Other,Electronics,4.0,524.27,2097.08,Cash,4,2025-09,51-65
TX100734,CUST1192,2025-08-23,36.0,Female,Electronics,5.0,116.64,583.2,GPay,4,2025-08,36-50
TX100424,CUST1178,2025-04-03,20.0,Male,Home & Kitchen,1.0,235.17,235.17,Credit Card,5,2025-04,18-25
TX101025,CUST1003,2025-04-17,75.0,Female,Electronics,1.0,292.89,292.89,Cash,1,2025-04,65+
TX101040,CUST1190,2025-10-05,68.0,Female,Beauty,2.0,134.42,268.84,Unknown,3,2025-10,65+
TX100592,CUST1177,2025-12-01,46.0,Unknown,Books,2.0,19.46,38.92,Debit Card,1,2025-12,36-50
TX100653,CUST1146,2025-05-15,69.0,Female,Home & Kitchen,2.0,33.57,67.14,Cash,4,2025-05,65+
TX100452,CUST1083,2025-03-07,45.0,Female,Home & Kitchen,2.0,181.69,363.38,GPay,4,2025-03,36-50
TX100417,CUST1038,2025-04-11,70.0,Other,Electronics,1.0,869.48,869.48,Cash,5,2025-04,65+
TX101140,CUST1075,2025-01-08,59.0,Male,Beauty,1.0,27.18,27.18,Debit Card,3,2025-01,51-65
TX100689,CUST1079,2025-04-09,56.0,Other,Clothing,3.0,88.39,265.17,GPay,3,2025-04,51-65
TX100960,CUST1140,2025-09-01,29.0,Male,Books,3.0,42.43,127.29,Credit Card,1,2025-09,26-35
TX100536,CUST1067,2025-12-12,43.0,Male,Clothing,1.0,43.94,43.94,GPay,5,2025-12,36-50
TX100428,CUST1038,2026-03-21,32.0,Male,Home & Kitchen,3.0,319.7,959.1,Credit Card,4,2026-03,26-35
TX101172,CUST1198,2025-03-01,57.0,Other,Clothing,1.0,45.08,45.08,Cash,3,2025-03,51-65
TX100715,CUST1165,2025-09-12,63.0,Female,Books,1.0,6.41,6.41,Cash,4,2025-09,51-65
TX100822,CUST1022,2025-01-05,50.0,Other,Electronics,1.0,1101.82,1101.82,Unknown,1,2025-01,36-50
TX100276,CUST1066,2025-12-02,33.0,Other,Clothing,1.0,101.49,101.49,Cash,3,2025-12,26-35
TX100067,CUST1172,2025-12-02,45.0,Male,Clothing,5.0,62.14,310.7,Credit Card,5,2025-12,36-50
TX100063,CUST1115,2025-12-15,73.0,Unknown,Electronics,3.0,1198.57,3595.71,Cash,3,2025-12,65+
TX100019,CUST1156,2025-09-19,20.0,Male,Unknown,1.0,966.435,966.44,Debit Card,4,2025-09,18-25
TX100859,CUST1072,2026-03-10,46.0,Other,Electronics,5.0,290.5,1452.5,GPay,5,2026-03,36-50
TX100813,CUST1152,2025-12-13,33.0,Male,Home & Kitchen,1.0,34.19,34.19,Credit Card,4,2025-12,26-35
TX100142,CUST1020,2025-10-31,46.0,Female,Home & Kitchen,2.0,47.49,94.98,GPay,4,2025-10,36-50
TX100090,CUST1045,2025-08-24,73.0,Other,Books,1.0,30.11,30.11,GPay,3,2025-08,65+
TX100197,CUST1101,2025-04-25,50.0,Female,Clothing,2.0,59.08,118.16,GPay,5,2025-04,36-50
TX100077,CUST1094,2025-09-20,72.0,Female,Clothing,5.0,13.56,67.8,Cash,5,2025-09,65+
TX100674,CUST1175,2025-03-26,46.0,Other,Clothing,1.0,100.72,100.72,Unknown,1,2025-03,36-50
TX100235,CUST1077,2025-02-17,22.0,Female,Beauty,3.0,15.18,45.54,Debit Card,4,2025-02,18-25
TX101010,CUST1174,2025-02-17,67.0,Male,Clothing,4.0,71.56,286.24,Credit Card,4,2025-02,65+
TX100686,CUST1016,2026-01-21,19.0,Other,Beauty,2.0,106.125,212.25,GPay,3,2026-01,18-25
TX100234,CUST1002,2025-06-03,70.0,Unknown,Beauty,5.0,37.71,188.55,Debit Card,3,2025-06,65+
TX100103,CUST1089,2026-04-28,62.0,Male,Beauty,2.0,65.74,131.48,Cash,4,2026-04,51-65
TX100863,CUST1080,2026-02-20,67.0,Female,Home & Kitchen,2.0,44.89,89.78,Debit Card,2,2026-02,65+
TX100499,CUST1076,2025-01-28,69.0,Other,Electronics,1.0,513.56,513.56,Debit Card,5,2025-01,65+
TX100980,CUST1075,2025-01-08,31.0,Male,Beauty,3.0,81.45,244.35,Cash,4,2025-01,26-35
TX100583,CUST1190,2025-10-03,33.0,Other,Clothing,4.0,62.14,248.56,GPay,5,2025-10,26-35
TX100742,CUST1094,2025-11-18,22.0,Male,Clothing,2.0,85.29,170.58,GPay,1,2025-11,18-25
TX100044,CUST1024,2025-08-11,46.0,Female,Electronics,4.0,235.44,941.76,GPay,4,2025-08,36-50
TX100028,CUST1102,2026-04-28,58.0,Other,Beauty,5.0,158.27,791.35,Debit Card,4,2026-04,51-65
TX100500,CUST1173,2025-09-19,27.0,Female,Clothing,1.0,98.62,98.62,GPay,5,2025-09,26-35
TX100530,CUST1044,2025-05-28,46.0,Male,Clothing,1.0,115.58,115.58,Credit Card,5,2025-05,36-50
TX100156,CUST1095,2025-04-06,32.0,Other,Electronics,5.0,632.7,3163.5,Cash,5,2025-04,26-35
TX101187,CUST1106,2025-06-25,31.0,Unknown,Electronics,1.0,1225.5,1225.5,Debit Card,2,2025-06,26-35
TX100181,CUST1012,2026-04-20,75.0,Other,Unknown,1.0,804.94,804.94,GPay,2,2026-04,65+
TX100261,CUST1052,2025-04-09,60.0,Male,Electronics,3.0,833.06,2499.18,GPay,3,2025-04,51-65
TX100374,CUST1199,2025-04-11,55.0,Male,Electronics,4.0,101.09,404.36,Credit Card,4,2025-04,51-65
TX100411,CUST1007,2025-11-05,46.0,Other,Books,2.0,5.14,10.28,Debit Card,5,2025-11,36-50
TX100940,CUST1044,2025-12-04,43.0,Female,Books,2.0,25.14,50.28,Cash,2,2025-12,36-50
TX100402,CUST1185,2025-04-12,36.0,Other,Books,1.0,22.92,22.92,Cash,4,2025-04,36-50
TX100747,CUST1200,2025-01-14,19.0,Male,Clothing,1.0,58.29,58.29,Credit Card,5,2025-01,18-25
TX100778,CUST1189,2026-01-03,32.0,Male,Electronics,3.0,624.47,1873.41,Credit Card,5,2026-01,26-35
TX100284,CUST1117,2025-11-09,24.0,Other,Clothing,4.0,62.14,248.56,GPay,3,2025-11,18-25
TX100577,CUST1002,2026-01-19,46.0,Male,Unknown,5.0,977.69,4888.45,Credit Card,1,2026-01,36-50
TX100331,CUST1013,2025-07-25,41.0,Other,Beauty,4.0,166.83,667.32,Debit Card,4,2025-07,36-50
TX100312,CUST1032,2025-08-27,63.0,Other,Books,4.0,32.02,128.08,Cash,5,2025-08,51-65
TX100751,CUST1198,2025-08-27,21.0,Male,Home & Kitchen,5.0,336.25,1681.25,Unknown,4,2025-08,18-25
TX100036,CUST1109,2025-02-28,46.0,Male,Beauty,4.0,140.23,560.92,Cash,4,2025-02,36-50
TX100033,CUST1071,2025-01-24,46.0,Male,Books,1.0,16.36,16.36,Cash,1,2025-01,36-50
TX100545,CUST1075,2025-09-25,46.0,Female,Home & Kitchen,4.0,19.27,77.08,Credit Card,2,2025-09,36-50
